symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
YATHARTH.NS,848.9000244140625,839.8000081380209,830.1750030517578,817.055,722.5283329264323,739.2514990234375,842.1405795783015,501.0,889.9000244140625,True,False,True,True,True,True,True,True,False,67.22151770323134,noise,65.87613745346378,False,False,False,False,,Healthcare Services,Hospital,93.87254901960785,True,False
YATRA.NS,110.13999938964844,108.59583346048991,101.40555551317003,104.22220016479493,131.31859975179037,138.05019989013672,108.770607525796,81.80000305175781,202.0,False,False,False,False,True,True,False,True,False,27.447352144502602,noise,52.59311476272563,False,False,False,False,,Leisure Services,"Tour, Travel Related Services",83.74183006535948,True,False
YESBANK.NS,25.09000015258789,24.44333330790202,23.172500080532497,22.376000061035157,21.444600041707357,21.617350025177004,24.627503404468026,17.200000762939453,25.780000686645508,True,False,True,True,True,True,True,True,False,25.638462770549573,ppv,136.99925259859987,False,False,False,False,,Banks,Private Sector Bank,82.84313725490196,True,False
YUDIZ.NS,28.100000381469727,25.304166475931805,25.78194448682997,26.209000053405763,28.053000005086265,28.673250007629395,26.42510313410397,22.149999618530273,39.29999923706055,False,False,False,False,True,False,False,True,False,-14.329265136934255,dry,0.0,False,False,False,False,,IT - Software,Computers - Software & Consulting,45.62908496732026,False,False
YUKEN.NS,730.0499877929688,709.7958374023438,692.3583340115017,705.9940014648438,757.5233337402344,806.7907507324219,720.4630129950071,584.0999755859375,1191.486179110382,False,False,False,False,True,False,False,True,False,-35.705113891630006,red,124.42066117162054,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",17.892156862745097,False,False
ZFSTEERING.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,False,False,,Auto Components,Auto Components & Equipments,,False,False
ZTECH.NS,617.2000122070312,599.0874989827474,599.1041683620876,599.1330017089844,571.8723358154297,573.6657518005371,603.3203510393159,460.0,701.0,True,False,False,True,True,True,True,True,False,-1.9539297526558808,red,143.00050175614652,False,False,False,False,,Other Utilities,Waste Management,61.51960784313726,False,False
ZAGGLE.NS,198.60000610351562,208.32250213623047,215.91305584377713,226.09279998779297,268.83006642659507,292.0700498199463,207.09448234074068,186.0500030517578,431.95001220703125,False,False,False,False,False,False,False,False,False,-52.33981274643109,noise,55.236310336532604,False,False,False,False,,IT - Services,IT Enabled Services,5.433006535947713,False,False
ZEAL.NS,68.0,67.26666831970215,68.67222277323405,70.50800033569335,79.55966692606609,87.95825017929077,67.64608017544026,55.900001525878906,141.0,False,False,False,False,False,False,False,True,False,-49.25373134328358,noise,23.474178403755868,False,False,False,False,,Transport Services,Logistics Solution Provider,6.535947712418301,False,False
ZEEL.NS,107.31999969482422,111.96750005086263,99.10361078050401,96.67599975585938,90.33139989217122,94.8660998916626,110.96768541180829,68.0,148.58156000871395,True,False,False,True,True,True,False,False,False,-23.685443762893023,noise,49.956949610141585,False,False,False,False,,Entertainment,TV Broadcasting & Software Production,33.374183006535944,False,False
ZEELEARN.NS,8.489999771118164,8.339166601498922,7.1155555380715265,6.591399974822998,6.399666655858358,6.985549983978271,8.59328068136184,4.170000076293945,10.890000343322754,True,False,False,False,True,True,True,False,False,-7.2131133871907505,noise,30.363767029516563,False,False,False,False,,Other Consumer Services,Education,54.942810457516345,False,False
ZEEMEDIA.NS,8.079999923706055,8.442500034968058,8.2497222688463,8.295800037384033,8.43993335088094,9.091700015068055,8.36320770080124,6.650000095367432,16.459999084472656,False,False,False,False,False,False,False,False,False,-48.89310746835548,noise,66.31122092416179,False,False,False,False,,Entertainment,TV Broadcasting & Software Production,6.944444444444445,False,False
ZENTEC.NS,1742.5999755859375,1850.6499938964844,1717.9361131456162,1701.317998046875,1481.9533308919272,1470.1244989013671,1833.6399625174456,1223.0,2062.094625047416,True,True,True,True,True,True,True,False,False,-9.862851208260349,noise,62.18467085225286,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,50.93954248366013,False,False
ZENITHDRUG.NS,46.25,42.95416704813639,42.07777796851264,42.296000213623046,46.318999964396156,50.95699991226196,43.506310950868794,33.29999923706055,78.94999694824219,False,False,False,False,True,True,False,True,False,-33.88134093240694,noise,57.18954248366013,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,19.607843137254903,False,False
ZENITHEXPO.NS,201.0,208.73499806722006,205.75611029730902,208.88219970703125,209.3537993367513,220.63419998168945,207.40713400437892,174.0,351.6499938964844,False,False,False,False,False,False,False,False,False,-18.59052046624532,noise,69.8021842159489,False,True,False,False,,Consumer Durables,Leather And Leather Products,39.99183006535948,False,False
ZENITHSTL.NS,5.570000171661377,5.790000041325887,5.931111123826769,6.111400003433228,6.1576666831970215,6.6532000017166135,5.767658394740506,4.409999847412109,10.329999923706055,False,False,False,False,False,False,False,False,False,-37.13317847068307,noise,86.05008362554098,False,False,False,False,,Industrial Products,Iron & Steel Products,16.70751633986928,False,False
ZENSARTECH.NS,433.3999938964844,450.7083333333333,478.53472222222223,496.0029992675781,594.5406905110677,639.2523898315429,450.38042325264973,430.8500061035156,866.5192369960993,False,False,False,False,False,False,False,False,False,-47.199964100149586,noise,74.09863673498714,False,False,False,True,,IT - Software,Computers - Software & Consulting,8.088235294117647,False,False
ZFCVINDIA.NS,2686.0,2572.5972290039062,2474.8009168836807,2475.7499853515624,2429.7977750651044,2367.1949963378906,2601.4264465203787,2050.333251953125,3044.0,True,True,False,True,True,True,True,True,False,22.71120584800943,green,300.57549983277613,True,False,True,False,,Auto Components,Auto Components & Equipments,81.04575163398692,True,False
ZIMLAB.NS,124.0,117.94916725158691,108.38194550408258,102.43160079956054,81.32013371785482,79.17725021362304,120.13957331937665,59.310001373291016,133.89999389648438,True,True,True,True,True,True,True,True,False,10.320283199863045,noise,44.78275820966458,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,72.95751633986927,True,True
ZODIACLOTH.NS,82.75,78.5991662343343,77.28527768452962,77.86,79.70439994812011,84.61759996414185,80.44874453996567,58.5,119.44999694824219,False,False,False,False,True,True,False,True,False,-24.387794084430848,noise,55.00254785493953,False,False,False,False,,Textiles & Apparels,Garments & Apparels,32.59803921568628,False,False
ZODIAC.NS,275.70001220703125,278.93333435058594,290.79166836208765,299.30220092773436,285.9769337972005,310.56753814697265,279.48499347257626,205.5500030517578,505.54637653947566,False,False,False,False,False,True,False,False,False,-40.26382303708923,dry,12.386111356345001,False,False,False,False,,Construction,Civil Construction,12.990196078431374,False,False
ZOTA.NS,1396.300048828125,1300.6916605631511,1227.8916558159722,1250.0759912109374,1329.1519954427083,1373.5043731689452,1332.344315891949,924.6597970664693,1740.0,True,False,False,False,True,True,True,True,False,49.96155416863595,ppv,268.193741747347,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,90.68627450980392,True,False
ZUARI.NS,226.35000610351562,229.93833541870117,224.71166822645398,229.4106008911133,247.94386678059897,253.3061501312256,230.6384558190006,175.10000610351562,393.54998779296875,False,False,False,False,False,False,False,False,False,9.79336538744786,noise,27.966497307854542,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,72.63071895424837,True,False
ZUARIIND.NS,254.6999969482422,259.92083104451496,255.1263885498047,259.27600036621095,271.8752667236328,287.0659181213379,260.61826806983106,210.0,416.0,False,False,False,False,False,False,False,False,False,-9.715898562152137,noise,28.528626371545613,False,False,False,False,,Agricultural Food & other Products,Sugar,51.18464052287581,False,False
ZYDUSLIFE.NS,1121.300048828125,1091.9750061035156,1058.6875,1020.4159997558594,945.1250008138021,957.1290017700195,1096.6131771294204,835.5,1126.0,True,False,True,True,True,True,True,True,False,17.58280708792499,green,120.86404923797858,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,78.14542483660131,True,False
ZYDUSWELL.NS,569.4500122070312,518.2708307902018,506.9333309597439,505.4719982910156,454.87933268229165,460.1418501281738,526.5401887131103,367.54998779296875,577.5,True,False,True,True,True,True,True,True,False,43.16019912589728,ppv,1912.4429027622245,True,False,True,False,,Food Products,Packaged Foods,88.97058823529412,True,False
ANANTAM.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,34.69301934398654,False,False,False,False,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",,False,False
ANDREWYU.NS,27.25,26.815833409627277,25.519999980926514,25.365199966430666,22.737666664123534,23.64434997558594,27.48396070576638,15.5,32.29999923706055,True,False,False,True,True,True,True,False,False,-12.096774193548388,noise,38.924570010596796,False,False,False,False,BSE,Agricultural Food & other Products,Tea & Coffee,48.40686274509804,False,False
ANZEN.NS,130.0,127.16666666666667,124.72916666666667,123.76115997314453,117.8385112508138,115.98812423706055,128.19992866807632,102.58499145507812,130.0,True,True,True,True,True,False,True,True,False,26.724190503955825,dry,0.0,False,False,True,False,BSE,Power,Power - Transmission,83.33333333333334,True,False
BCP.NS,1.9299999475479126,1.926666667064031,1.9727777706252203,2.0196000051498415,1.9637999987602235,1.9740000021457673,1.91917411625831,1.4500000476837158,3.130000114440918,False,False,False,True,False,True,False,True,False,-1.5306168375089801,noise,95.05561886779176,False,False,False,False,BSE,Industrial Products,Cables - Electricals,61.96895424836602,False,False
BAGMANE.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,False,False,BSE,Realty,Real Estate Investment Trusts (REITs),,False,False
CAPINVIT.NS,73.91000366210938,73.49000040690105,70.88694360521104,70.00775573730469,69.22438690185547,69.22267372131347,73.67683945056484,64.44365182502678,79.04785932724673,True,True,False,True,True,False,True,True,False,6.545343403718462,noise,29.289409461866335,False,False,False,False,BSE,Construction,Civil Construction,69.93464052287581,False,False
CITIUSINVT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,False,False,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",,False,False
CUBEINVIT.NS,148.0,148.29166666666666,147.29982164171008,146.47231018066407,138.42304545084636,135.0243306350708,148.34620208078954,108.5480728149414,150.0,True,True,True,True,True,True,True,False,False,36.34511987358666,dry,8.19672131147541,False,False,False,False,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",87.2140522875817,True,True
FAALCON.NS,31.0,34.30250104268392,36.31694475809733,37.1202001953125,38.827266743977866,40.694799995422365,34.01247211673764,30.600000381469727,62.220001220703125,False,False,False,False,False,False,False,False,False,-31.92797677474305,red,793.6507936507937,False,False,False,True,BSE,Industrial Manufacturing,Industrial Products,22.385620915032682,False,False
INDUSINVIT.NS,125.5199966430664,125.54250081380208,124.81250021192763,125.00185928344726,118.69246114095053,116.17456062316894,125.52643084312157,95.91564013008863,130.10655070519468,True,True,True,True,True,True,True,False,False,28.012824503032995,red,151.33871827463201,False,False,False,False,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",84.06862745098039,True,True
KRT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,44.48851594089618,False,False,False,False,BSE,Realty,Real Estate Investment Trusts (REITs),,False,False
LANCER.NS,11.3100004196167,10.835000117619833,10.306388907962376,10.456800003051757,11.191466671625774,11.736700007915497,11.109921566767897,7.159999847412109,22.3700008392334,False,False,False,False,True,True,False,True,False,-26.890754852010645,noise,92.86979574256404,False,False,False,False,BSE,Transport Services,Logistics Solution Provider,28.880718954248362,False,False
NHIT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,noise,,False,False,True,True,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",,False,False
PADMALAYAT.NS,4.21999979019165,4.225833376248677,4.103333360619015,4.1802000284194945,4.385266690254212,4.391850018501282,4.262351276053692,3.450000047683716,6.690000057220459,False,False,False,False,True,False,False,False,False,5.49999475479126,noise,43.373116096337014,False,True,False,False,BSE,Entertainment,"Film Production, Distribution & Exhibition",68.79084967320262,False,False
RIIT.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,dry,4.199802982286964,False,False,True,False,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",,False,False
RAJPUTANA.NS,33.5,34.04583326975504,33.74722247653537,33.735400161743165,35.19313334147135,36.457850036621096,34.20899948036661,30.020000457763672,50.0,False,False,False,False,False,False,False,False,False,-9.459459459459463,dry,16.48270787343635,False,True,False,False,BSE,Chemicals & Petrochemicals,Petrochemicals,51.59313725490197,False,False
ROADSTAR.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,dry,0.0,False,False,False,False,BSE,Transport Infrastructure,"Road AssetsToll, Annuity, Hybrid-Annuity",,False,False
SPICEJET.NS,12.300000190734863,12.53166683514913,12.611944463517931,12.928400020599366,19.397400042215985,22.92235001564026,12.480824065632108,9.529999732971191,42.9900016784668,False,False,False,False,False,False,False,False,False,-69.28071950676461,noise,38.06763108422366,False,False,False,False,BSE,Transport Services,Airline,1.511437908496732,False,False
